"annotation_id","annotator","choice","created_at","id","image","lead_time","updated_at"
609,"1","","2025-02-28T21:29:54.545710Z",608,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220650_436-0006.jpeg",1.487,"2025-02-28T21:29:54.545730Z"
610,"1","click","2025-02-28T21:30:01.360732Z",609,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220650_436-0007.jpeg",6.558,"2025-02-28T21:30:01.360755Z"
611,"1","","2025-02-28T21:30:07.776204Z",610,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220650_436-0008.jpeg",6.155,"2025-02-28T21:30:07.776228Z"
612,"1","click","2025-02-28T21:30:10.442813Z",611,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220650_436-0009.jpeg",2.407,"2025-02-28T21:30:10.442838Z"
613,"1","","2025-02-28T21:30:11.833208Z",612,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220650_436-0010.jpeg",1.144,"2025-02-28T21:30:11.833229Z"
614,"1","click","2025-02-28T21:30:13.488039Z",613,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220650_436-0011.jpeg",1.406,"2025-02-28T21:30:13.488061Z"
615,"1","click","2025-02-28T21:30:15.699949Z",614,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220650_436-0012.jpeg",1.96,"2025-02-28T21:30:15.699970Z"
616,"1","{""choices"":[""whistle"",""click""]}","2025-02-28T21:30:20.676847Z",615,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220650_436-0013.jpeg",4.731,"2025-02-28T21:30:20.676873Z"
617,"1","click","2025-02-28T21:30:23.216222Z",616,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220650_436-0014.jpeg",2.29,"2025-02-28T21:30:23.216245Z"
618,"1","click","2025-02-28T21:30:32.541513Z",617,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220650_436-0015.jpeg",9.041,"2025-02-28T21:30:32.541536Z"
619,"1","click","2025-02-28T21:30:42.706299Z",618,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220650_436-0016.jpeg",9.871,"2025-02-28T21:30:42.706323Z"
620,"1","","2025-02-28T21:30:46.364568Z",619,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220650_436-0017.jpeg",3.382,"2025-02-28T21:30:46.364599Z"
621,"1","click","2025-02-28T21:30:49.949797Z",620,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220650_436-0018.jpeg",3.331,"2025-02-28T21:30:49.949822Z"
622,"1","","2025-02-28T21:30:51.340795Z",621,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220650_436-0019.jpeg",1.123,"2025-02-28T21:30:51.340832Z"
623,"1","click","2025-02-28T21:30:56.303634Z",622,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220650_436-0020.jpeg",4.708,"2025-02-28T21:30:56.303661Z"
624,"1","","2025-02-28T21:30:57.808645Z",623,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220750_436-0001.jpeg",1.243,"2025-02-28T21:30:57.808685Z"
625,"1","click","2025-02-28T21:31:06.127646Z",624,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220750_436-0002.jpeg",8.07,"2025-02-28T21:31:06.127670Z"
626,"1","click","2025-02-28T21:31:09.196317Z",625,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220750_436-0003.jpeg",2.822,"2025-02-28T21:31:09.196343Z"
627,"1","click","2025-02-28T21:31:11.680987Z",626,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220750_436-0004.jpeg",2.228,"2025-02-28T21:31:11.681010Z"
628,"1","click","2025-02-28T21:31:13.834200Z",627,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220750_436-0005.jpeg",1.889,"2025-02-28T21:31:13.834238Z"
629,"1","click","2025-02-28T21:31:15.622863Z",628,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220750_436-0006.jpeg",1.528,"2025-02-28T21:31:15.622886Z"
630,"1","click","2025-02-28T21:31:20.707613Z",629,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220750_436-0007.jpeg",4.823,"2025-02-28T21:31:20.707639Z"
631,"1","","2025-02-28T21:31:22.568074Z",630,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220750_436-0008.jpeg",1.597,"2025-02-28T21:31:22.568102Z"
632,"1","click","2025-02-28T21:31:24.787921Z",631,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220750_436-0009.jpeg",1.934,"2025-02-28T21:31:24.787946Z"
633,"1","","2025-02-28T21:31:26.411973Z",632,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220750_436-0010.jpeg",1.354,"2025-02-28T21:31:26.411995Z"
634,"1","click","2025-02-28T21:31:28.125040Z",633,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220750_436-0011.jpeg",1.464,"2025-02-28T21:31:28.125061Z"
635,"1","","2025-02-28T21:31:29.694909Z",634,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220750_436-0012.jpeg",1.317,"2025-02-28T21:31:29.694932Z"
636,"1","click","2025-02-28T21:31:31.539083Z",635,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220750_436-0013.jpeg",1.58,"2025-02-28T21:31:31.539104Z"
637,"1","","2025-02-28T21:31:34.304414Z",636,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220750_436-0014.jpeg",2.491,"2025-02-28T21:31:34.304441Z"
638,"1","{""choices"":[""whistle"",""click""]}","2025-02-28T21:31:38.643763Z",637,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220750_436-0015.jpeg",4.087,"2025-02-28T21:31:38.643789Z"
639,"1","{""choices"":[""whistle"",""click""]}","2025-02-28T21:31:41.558714Z",638,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220750_436-0016.jpeg",2.65,"2025-02-28T21:31:41.558738Z"
640,"1","click","2025-02-28T21:31:43.800349Z",639,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220750_436-0017.jpeg",1.97,"2025-02-28T21:31:43.800374Z"
641,"1","","2025-02-28T21:31:45.560536Z",640,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220750_436-0018.jpeg",1.506,"2025-02-28T21:31:45.560560Z"
642,"1","","2025-02-28T21:31:47.191103Z",641,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220750_436-0019.jpeg",1.387,"2025-02-28T21:31:47.191127Z"
643,"1","click","2025-02-28T21:31:49.480653Z",642,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220750_436-0020.jpeg",2.035,"2025-02-28T21:31:49.480678Z"
644,"1","","2025-02-28T21:31:51.142495Z",643,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220850_436-0001.jpeg",1.402,"2025-02-28T21:31:51.142522Z"
645,"1","click","2025-02-28T21:31:53.645281Z",644,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220850_436-0002.jpeg",2.248,"2025-02-28T21:31:53.645304Z"
646,"1","","2025-02-28T21:31:55.631209Z",645,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220850_436-0003.jpeg",1.726,"2025-02-28T21:31:55.631234Z"
647,"1","click","2025-02-28T21:31:57.377299Z",646,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220850_436-0004.jpeg",1.499,"2025-02-28T21:31:57.377319Z"
648,"1","whistle","2025-02-28T21:32:05.287800Z",647,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220850_436-0005.jpeg",7.642,"2025-02-28T21:32:05.287825Z"
649,"1","click","2025-02-28T21:32:06.921268Z",648,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220850_436-0006.jpeg",1.363,"2025-02-28T21:32:06.921289Z"
650,"1","","2025-02-28T21:32:11.381119Z",649,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220850_436-0007.jpeg",4.197,"2025-02-28T21:32:11.381144Z"
651,"1","","2025-02-28T21:32:12.920309Z",650,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220850_436-0008.jpeg",1.273,"2025-02-28T21:32:12.920336Z"
652,"1","","2025-02-28T21:32:14.764814Z",651,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220850_436-0009.jpeg",1.586,"2025-02-28T21:32:14.764834Z"
653,"1","whistle","2025-02-28T21:32:18.826066Z",652,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220850_436-0010.jpeg",3.787,"2025-02-28T21:32:18.826092Z"
654,"1","click","2025-02-28T21:32:21.103436Z",653,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220850_436-0011.jpeg",2.002,"2025-02-28T21:32:21.103464Z"
655,"1","","2025-02-28T21:32:22.469571Z",654,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220850_436-0012.jpeg",1.096,"2025-02-28T21:32:22.469602Z"
656,"1","click","2025-02-28T21:32:25.546686Z",655,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220850_436-0013.jpeg",2.806,"2025-02-28T21:32:25.546711Z"
657,"1","","2025-02-28T21:32:26.997670Z",656,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220850_436-0014.jpeg",1.192,"2025-02-28T21:32:26.997693Z"
658,"1","click","2025-02-28T21:32:29.120063Z",657,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220850_436-0015.jpeg",1.848,"2025-02-28T21:32:29.120088Z"
659,"1","","2025-02-28T21:32:30.796894Z",658,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220850_436-0016.jpeg",1.415,"2025-02-28T21:32:30.796918Z"
660,"1","","2025-02-28T21:32:33.998376Z",659,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220850_436-0017.jpeg",2.93,"2025-02-28T21:32:33.998401Z"
661,"1","","2025-02-28T21:32:35.275795Z",660,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220850_436-0018.jpeg",1.019,"2025-02-28T21:32:35.275823Z"
662,"1","","2025-02-28T21:32:36.947202Z",661,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220850_436-0019.jpeg",1.412,"2025-02-28T21:32:36.947224Z"
663,"1","click","2025-02-28T21:32:41.806166Z",662,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220850_436-0020.jpeg",4.581,"2025-02-28T21:32:41.806191Z"
664,"1","","2025-02-28T21:33:57.930238Z",663,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220950_436-0001.jpeg",75.83,"2025-02-28T21:33:57.930263Z"
665,"1","click","2025-02-28T21:34:02.766070Z",664,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220950_436-0002.jpeg",4.569,"2025-02-28T21:34:02.766095Z"
666,"1","whistle","2025-02-28T21:34:05.424474Z",665,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220950_436-0003.jpeg",2.376,"2025-02-28T21:34:05.424500Z"
667,"1","click","2025-02-28T21:34:07.614990Z",666,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220950_436-0004.jpeg",1.916,"2025-02-28T21:34:07.615014Z"
668,"1","","2025-02-28T21:34:09.317429Z",667,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220950_436-0005.jpeg",1.44,"2025-02-28T21:34:09.317451Z"
669,"1","click","2025-02-28T21:34:11.228131Z",668,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220950_436-0006.jpeg",1.641,"2025-02-28T21:34:11.228152Z"
670,"1","","2025-02-28T21:34:13.545597Z",669,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220950_436-0007.jpeg",2.042,"2025-02-28T21:34:13.545627Z"
671,"1","click","2025-02-28T21:34:16.056561Z",670,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220950_436-0008.jpeg",2.241,"2025-02-28T21:34:16.056594Z"
672,"1","","2025-02-28T21:34:18.915363Z",671,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220950_436-0009.jpeg",2.586,"2025-02-28T21:34:18.915387Z"
673,"1","","2025-02-28T21:34:20.285733Z",672,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220950_436-0010.jpeg",1.09,"2025-02-28T21:34:20.285756Z"
674,"1","","2025-02-28T21:34:25.555710Z",673,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220950_436-0011.jpeg",5.009,"2025-02-28T21:34:25.555736Z"
675,"1","","2025-02-28T21:34:26.900970Z",674,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220950_436-0012.jpeg",1.077,"2025-02-28T21:34:26.900996Z"
676,"1","click","2025-02-28T21:34:28.954892Z",675,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220950_436-0013.jpeg",1.782,"2025-02-28T21:34:28.954916Z"
677,"1","","2025-02-28T21:34:30.381365Z",676,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220950_436-0014.jpeg",1.146,"2025-02-28T21:34:30.381403Z"
678,"1","","2025-02-28T21:34:32.069361Z",677,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220950_436-0015.jpeg",1.405,"2025-02-28T21:34:32.069381Z"
679,"1","","2025-02-28T21:34:39.288518Z",678,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220950_436-0016.jpeg",6.948,"2025-02-28T21:34:39.288543Z"
680,"1","click","2025-02-28T21:34:40.982629Z",679,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220950_436-0017.jpeg",1.437,"2025-02-28T21:34:40.982650Z"
681,"1","whistle","2025-02-28T21:34:42.789201Z",680,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_220950_436-0018.jpeg",1.539,"2025-02-28T21:34:42.789222Z"
684,"1","whistle","2025-02-28T21:34:59.408325Z",683,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221050_436-0001.jpeg",4.747,"2025-02-28T21:34:59.408350Z"
685,"1","{""choices"":[""whistle"",""click""]}","2025-02-28T21:35:02.351337Z",684,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221050_436-0002.jpeg",2.66,"2025-02-28T21:35:02.351360Z"
686,"1","","2025-02-28T21:35:03.681539Z",685,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221050_436-0003.jpeg",1.048,"2025-02-28T21:35:03.681568Z"
687,"1","{""choices"":[""whistle"",""click""]}","2025-02-28T21:35:05.871485Z",686,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221050_436-0004.jpeg",1.923,"2025-02-28T21:35:05.871509Z"
688,"1","","2025-02-28T21:35:07.143640Z",687,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221050_436-0005.jpeg",0.988,"2025-02-28T21:35:07.143665Z"
689,"1","click","2025-02-28T21:35:14.045853Z",688,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221050_436-0006.jpeg",6.619,"2025-02-28T21:35:14.045877Z"
690,"1","","2025-02-28T21:35:19.017886Z",689,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221050_436-0007.jpeg",4.693,"2025-02-28T21:35:19.017911Z"
691,"1","{""choices"":[""whistle"",""click""]}","2025-02-28T21:35:21.931219Z",690,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221050_436-0008.jpeg",2.644,"2025-02-28T21:35:21.931239Z"
692,"1","whistle","2025-02-28T21:35:25.685739Z",691,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221050_436-0009.jpeg",3.469,"2025-02-28T21:35:25.685763Z"
693,"1","{""choices"":[""whistle"",""click""]}","2025-02-28T21:35:28.106551Z",692,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221050_436-0010.jpeg",2.134,"2025-02-28T21:35:28.106573Z"
694,"1","","2025-02-28T21:35:31.894402Z",693,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221050_436-0011.jpeg",3.512,"2025-02-28T21:35:31.894426Z"
695,"1","","2025-02-28T21:35:32.978667Z",694,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221050_436-0012.jpeg",0.804,"2025-02-28T21:35:32.978692Z"
696,"1","click","2025-02-28T21:35:37.245753Z",695,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221050_436-0013.jpeg",3.98,"2025-02-28T21:35:37.245779Z"
697,"1","","2025-02-28T21:35:39.530131Z",696,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221050_436-0014.jpeg",1.993,"2025-02-28T21:35:39.530157Z"
698,"1","click","2025-02-28T21:35:41.778670Z",697,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221050_436-0015.jpeg",1.963,"2025-02-28T21:35:41.778693Z"
699,"1","","2025-02-28T21:35:43.526662Z",698,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221050_436-0016.jpeg",1.478,"2025-02-28T21:35:43.526689Z"
700,"1","click","2025-02-28T21:35:45.751489Z",699,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221050_436-0017.jpeg",1.939,"2025-02-28T21:35:45.751514Z"
701,"1","","2025-02-28T21:35:48.452635Z",700,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221050_436-0018.jpeg",2.415,"2025-02-28T21:35:48.452661Z"
702,"1","click","2025-02-28T21:35:50.047844Z",701,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221050_436-0019.jpeg",1.324,"2025-02-28T21:35:50.047865Z"
703,"1","","2025-02-28T21:35:51.308341Z",702,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221050_436-0020.jpeg",0.989,"2025-02-28T21:35:51.308364Z"
704,"1","click","2025-02-28T21:35:53.528153Z",703,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221150_436-0001.jpeg",1.94,"2025-02-28T21:35:53.528185Z"
705,"1","","2025-02-28T21:35:54.779805Z",704,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221150_436-0002.jpeg",0.972,"2025-02-28T21:35:54.779825Z"
706,"1","","2025-02-28T21:35:56.617477Z",705,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221150_436-0003.jpeg",1.563,"2025-02-28T21:35:56.617498Z"
707,"1","click","2025-02-28T21:35:58.933376Z",706,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221150_436-0004.jpeg",2.032,"2025-02-28T21:35:58.933399Z"
708,"1","","2025-02-28T21:36:00.819270Z",707,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221150_436-0005.jpeg",1.519,"2025-02-28T21:36:00.819291Z"
709,"1","click","2025-02-28T21:36:03.399002Z",708,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221150_436-0006.jpeg",2.3,"2025-02-28T21:36:03.399028Z"
710,"1","","2025-02-28T21:36:04.883381Z",709,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221150_436-0007.jpeg",1.206,"2025-02-28T21:36:04.883404Z"
